mq2,mq135,temp,hum,lat,lon,alt
1.70,70.73,33,14,52.470028,13.426703,84.2
1.70,68.76,33,13,52.470016,13.42669,84.2
1.70,66.82,33,14,52.470016,13.42669,83.9
1.62,66.82,33,13,52.470001,13.42666,84.2
1.62,64.93,33,13,52.470005,13.426635,84.7
1.62,66.82,33,14,52.470009,13.426614,84.7
1.55,64.93,33,14,52.470009,13.426614,84.7
1.55,64.93,33,14,52.470001,13.426598,84.7
1.55,64.93,33,14,52.470001,13.426584,84.7
1.62,66.82,33,13,52.470001,13.426569,84.1
1.70,66.82,33,14,52.470005,13.426561,84.1
1.70,66.82,33,13,52.470005,13.426561,83.8
1.79,70.73,33,14,52.469994,13.426558,84.1
1.87,74.80,33,14,52.469986,13.426535,83.5
1.87,76.90,33,14,52.469978,13.426518,83.5
1.96,76.90,33,14,52.469978,13.426518,83.4
1.87,79.04,33,13,52.469975,13.426494,83.2
2.05,81.22,33,13,52.469971,13.426479,83.2
2.14,81.22,33,13,52.469975,13.426477,83.2
2.05,79.04,33,13,52.469975,13.426477,83.4
2.05,85.72,33,13,52.469975,13.426463,83.4
2.05,81.22,33,13,52.469975,13.426463,83.2
2.14,85.72,33,14,52.469975,13.42645,83.7
2.14,85.72,33,14,52.469967,13.426425,83.7
2.05,81.22,33,14,52.469967,13.426425,83.3
2.14,83.45,33,13,52.469967,13.426407,83.9
2.14,85.72,33,14,52.469929,13.426364,83.2
2.05,81.22,33,13,52.469921,13.426343,83.2
2.05,79.04,33,14,52.469921,13.426343,83.4
2.05,79.04,33,14,52.469925,13.426329,83.6
2.05,81.22,33,13,52.469933,13.426306,83.1
1.96,81.22,33,13,52.469933,13.426288,83.4
2.05,81.22,33,14,52.469929,13.42627,83.4
2.05,79.04,33,13,52.469929,13.42627,83.4
2.05,79.04,33,13,52.469933,13.426251,82.7
2.05,76.90,33,13,52.469921,13.426234,82.3
2.05,79.04,33,14,52.469921,13.426215,82.3
2.05,76.90,33,13,52.469921,13.426215,81.9
1.96,76.90,33,13,52.469917,13.426202,81.7
1.96,74.80,33,13,52.46991,13.426201,81.8
1.96,76.90,33,14,52.46991,13.426181,81.8
1.87,70.73,33,14,52.46991,13.426181,81.9
1.87,74.80,33,13,52.46991,13.426159,81.8
1.96,74.80,33,13,52.469917,13.426147,81.7
1.96,74.80,33,13,52.469917,13.426129,81.6
1.87,74.80,33,14,52.469906,13.426092,81.6
1.87,72.75,33,13,52.469906,13.426092,82
1.96,76.90,33,13,52.469906,13.426072,82.1
1.87,76.90,33,14,52.469902,13.426055,82.3
1.96,74.80,33,14,52.469906,13.426033,82.3
1.96,72.75,33,13,52.469906,13.426033,82.7
1.87,76.90,33,13,52.469898,13.426019,82.1
1.87,79.04,33,13,52.469902,13.426013,82.4
1.96,79.04,33,13,52.469902,13.425999,82.4
1.96,76.90,33,13,52.469902,13.425999,82.3
1.96,79.04,33,13,52.469894,13.425976,81.8
1.96,79.04,33,14,52.469898,13.42597,81.5
1.96,79.04,33,13,52.46991,13.425962,82.3
1.96,79.04,33,13,52.469917,13.425956,82.3
1.96,76.90,33,13,52.469917,13.425956,82.4
1.96,79.04,33,13,52.469917,13.425941,82
1.96,76.90,33,13,52.469917,13.425929,81.7
1.96,79.04,33,13,52.469917,13.425917,81.7
1.96,74.80,33,14,52.469917,13.425917,81.6
1.96,79.04,33,13,52.469898,13.425891,80.2
1.96,79.04,33,13,52.469898,13.425874,80.1
1.96,76.90,33,13,52.469898,13.425861,80.1
1.87,74.80,33,13,52.469898,13.425861,80.1
1.96,76.90,33,13,52.469902,13.42585,80.2
1.87,76.90,33,13,52.469898,13.42583,80.3
1.87,76.90,33,13,52.469898,13.425812,80.2
1.96,76.90,33,13,52.469902,13.425802,80.2
1.87,74.80,33,13,52.469902,13.425802,80.2
1.96,74.80,33,13,52.469894,13.425783,80
1.96,74.80,33,14,52.469894,13.425776,79.8
1.79,74.80,33,13,52.469883,13.425757,79.8
1.79,70.73,33,13,52.469883,13.425757,79.5
1.87,74.80,33,13,52.469883,13.425739,79.6
1.79,74.80,33,13,52.469883,13.42573,79.6
1.79,72.75,33,14,52.469879,13.425714,79.6
1.79,68.76,33,13,52.469879,13.425714,80
1.79,74.80,33,13,52.469875,13.425704,80.1
1.87,76.90,33,13,52.469879,13.4257,80.1
1.79,74.80,33,13,52.469887,13.425701,79.1
1.79,72.75,33,14,52.469875,13.4257,79.1
1.79,70.73,33,13,52.469875,13.4257,78.4
1.79,72.75,33,13,52.469875,13.425682,78.8
1.79,74.80,33,13,52.469872,13.425673,78.5
1.79,70.73,33,13,52.469875,13.425658,78.5
1.70,68.76,33,13,52.469875,13.425658,78.1
1.70,68.76,33,13,52.469875,13.425637,77.6
1.70,70.73,33,13,52.469879,13.425618,76.7
1.79,72.75,33,13,52.469883,13.425603,76.7
1.70,68.76,33,13,52.469883,13.425603,76.3
1.79,72.75,33,13,52.469872,13.42559,75.9
1.79,72.75,33,13,52.469875,13.425571,76
1.79,70.73,33,13,52.469879,13.425556,76
1.79,68.76,33,13,52.469879,13.425556,75.9
1.79,72.75,33,13,52.469879,13.425536,75.9
1.79,70.73,33,13,52.469879,13.425536,76.1
1.79,70.73,33,13,52.469883,13.425518,76.5
1.79,72.75,33,13,52.469887,13.425506,76.5
1.79,68.76,33,13,52.469887,13.425506,75.8
1.79,72.75,33,13,52.469887,13.425486,75.5
1.87,74.80,33,13,52.469887,13.425473,75.3
1.87,79.04,33,13,52.469887,13.425459,75.3
1.87,79.04,33,13,52.469875,13.425442,75.3
1.87,74.80,33,13,52.469875,13.425442,75
1.96,79.04,33,13,52.469872,13.42542,75.3
1.87,81.22,33,13,52.469872,13.425391,75.2
1.96,83.45,33,13,52.469864,13.425365,75.2
2.05,79.04,33,13,52.469864,13.425365,75.8
2.05,81.22,33,13,52.469852,13.42535,76
2.14,83.45,33,14,52.469852,13.425331,76.5
2.14,83.45,33,13,52.469849,13.425315,76.5
2.14,83.45,33,13,52.469849,13.425315,76.6
2.14,88.03,33,13,52.469845,13.425299,76.5
2.14,85.72,33,13,52.469849,13.425284,76.4
2.14,85.72,33,13,52.469852,13.425267,76.4
2.14,79.04,33,13,52.469852,13.425267,77
2.14,83.45,33,13,52.469852,13.425249,77
2.14,81.22,33,13,52.469852,13.425249,76.6
1.96,85.72,33,13,52.469849,13.425225,76.3
2.05,83.45,33,13,52.469852,13.425204,76.3
2.05,79.04,33,13,52.469852,13.425204,76
2.05,81.22,33,13,52.469856,13.425188,75.9
2.05,79.04,33,13,52.469852,13.42517,75.9
2.05,81.22,33,13,52.469845,13.425148,75.5
1.96,81.22,33,13,52.469849,13.425129,75.5
2.05,76.90,33,13,52.469849,13.425129,75.1
1.96,81.22,33,13,52.469845,13.425109,75.2
2.05,79.04,33,13,52.469837,13.425087,75.3
1.96,81.22,33,13,52.469833,13.425065,75.3
2.05,76.90,33,13,52.469833,13.425065,75.3
2.05,81.22,33,13,52.46983,13.425047,75.1
1.96,81.22,33,13,52.469822,13.42503,75.3
2.05,81.22,33,13,52.469814,13.425014,75.3
2.05,79.04,33,13,52.469814,13.425014,75.2
2.05,81.22,33,13,52.469799,13.424994,74.3
2.05,81.22,33,13,52.469795,13.424979,73.7
2.05,81.22,33,13,52.469788,13.424962,73.7
1.96,79.04,33,13,52.469788,13.424962,73.2
1.96,79.04,33,13,52.469788,13.424944,72.9
1.96,81.22,33,13,52.469791,13.424917,72.8
2.05,81.22,33,13,52.469795,13.424878,71.9
2.05,79.04,33,13,52.46981,13.424843,71.9
1.96,76.90,33,13,52.46981,13.424843,70.4
1.87,79.04,33,13,52.469822,13.424813,69.8
1.96,79.04,33,13,52.469822,13.424788,69.1
1.96,79.04,33,13,52.469833,13.424765,69.1
1.96,74.80,33,14,52.469833,13.424765,68
1.96,79.04,33,13,52.469837,13.424745,67.9
1.87,76.90,33,14,52.469841,13.424726,68.5
1.87,76.90,33,14,52.469845,13.4247,68.5
1.96,74.80,33,13,52.469845,13.4247,69
1.87,76.90,33,13,52.469837,13.424673,67.7
1.87,76.90,33,13,52.469837,13.424655,66.9
1.87,74.80,33,13,52.469841,13.424638,65.7
1.87,74.80,33,13,52.469845,13.424622,65.7
1.87,72.75,33,13,52.469845,13.424622,64.8
1.87,74.80,33,13,52.469845,13.4246,64
1.87,74.80,33,13,52.469845,13.424582,62.7
1.87,74.80,33,13,52.469845,13.424564,62.7
1.87,70.73,33,13,52.469845,13.424564,62.2
1.79,74.80,33,13,52.469841,13.424547,61.7
1.87,74.80,33,13,52.469837,13.424526,61.9
1.87,76.90,33,13,52.469833,13.424511,61.9
1.79,72.75,33,13,52.469833,13.424511,61.7
1.79,74.80,33,13,52.46983,13.424496,61.5
1.79,74.80,33,13,52.469826,13.424483,61.2
1.79,74.80,33,13,52.469826,13.424481,61.2
1.79,72.75,33,13,52.469826,13.424481,61.1
1.79,74.80,33,13,52.469826,13.424475,61.1
1.70,72.75,33,13,52.469826,13.424475,61.2
1.70,74.80,33,13,52.469822,13.424466,61.2
1.70,72.75,33,13,52.46981,13.424454,61.2
1.79,70.73,33,13,52.46981,13.424454,61.5
1.79,72.75,32,14,52.469803,13.424436,61.5
1.79,68.76,32,14,52.469803,13.424436,62.1
1.79,72.75,32,14,52.469803,13.424418,62.6
1.79,70.73,32,14,52.469799,13.424406,62.6
1.79,70.73,32,14,52.469799,13.424406,62.8
1.79,72.75,33,13,52.469803,13.424397,62.6
1.87,70.73,32,14,52.469803,13.424382,62.3
1.79,72.75,32,14,52.469795,13.424361,62.3
1.79,68.76,33,13,52.469795,13.424361,61.8
1.79,70.73,33,13,52.469788,13.424337,61.2
1.79,70.73,33,14,52.469784,13.424325,60.3
1.79,70.73,33,13,52.46978,13.424311,60.3
1.79,68.76,33,13,52.46978,13.424311,59.7
1.79,70.73,33,13,52.469776,13.424295,59.7
1.70,68.76,33,13,52.469776,13.424295,59.3
1.70,70.73,33,13,52.469769,13.424282,58.6
1.79,70.73,33,13,52.469761,13.424267,58.6
1.70,68.76,33,13,52.469761,13.424267,58.3
1.70,70.73,33,13,52.469757,13.424251,57.5
1.70,68.76,33,13,52.469753,13.424234,57
1.79,70.73,33,13,52.469749,13.42422,56.6
1.70,68.76,33,13,52.469749,13.424207,56.6
1.70,68.76,33,13,52.469749,13.424207,56.3
1.79,70.73,33,13,52.469749,13.424192,55.7
1.79,70.73,33,13,52.469746,13.424176,55.9
1.79,70.73,33,13,52.469746,13.42416,55.9
1.79,68.76,33,13,52.469746,13.42416,55.7
1.79,68.76,33,13,52.469753,13.424146,55.6
1.79,68.76,33,13,52.469753,13.424131,55.3
1.79,66.82,33,13,52.469753,13.42412,55.3
1.79,66.82,33,13,52.469753,13.42412,55.1
1.79,70.73,33,13,52.469753,13.424104,55
1.79,66.82,33,13,52.469753,13.424088,55.2
1.79,66.82,33,13,52.469749,13.42407,55.2
1.79,66.82,33,13,52.469749,13.42407,55.3
1.79,66.82,33,13,52.469746,13.424056,55.4
1.79,68.76,33,14,52.469749,13.424046,55.4
1.79,70.73,33,14,52.469742,13.424032,54.9
1.79,68.76,33,13,52.469742,13.424019,54.9
1.79,68.76,33,13,52.469742,13.424019,54.9
1.70,68.76,33,13,52.469738,13.424002,55.4
1.79,68.76,33,13,52.469734,13.423979,55.9
1.79,68.76,33,13,52.46973,13.423961,55.9
1.79,66.82,33,13,52.46973,13.423961,56.1
1.70,68.76,33,13,52.469727,13.423944,56.2
1.70,68.76,33,13,52.469727,13.423933,56
1.79,66.82,33,13,52.469723,13.423916,55.5
1.70,68.76,33,13,52.469723,13.423895,55.5
1.70,64.93,33,13,52.469723,13.423895,55.4
1.62,68.76,33,13,52.469719,13.423876,54.8
1.70,70.73,33,13,52.469715,13.423856,54.7
1.70,68.76,33,13,52.469711,13.423841,54.7
1.70,66.82,33,13,52.469711,13.423841,54.6
1.70,68.76,33,13,52.469711,13.423831,54.2
1.79,68.76,33,13,52.469711,13.423823,52.6
1.70,68.76,33,13,52.469711,13.423812,52.6
1.70,66.82,33,13,52.469711,13.423812,51.8
1.70,68.76,33,13,52.469707,13.423791,52.7
1.70,68.76,33,13,52.469704,13.423772,52.7
1.70,68.76,33,13,52.4697,13.423755,52.7
1.62,66.82,33,13,52.4697,13.423755,52.6
1.62,68.76,33,13,52.4697,13.423738,52.5
1.62,66.82,33,13,52.4697,13.423725,51.9
1.70,66.82,33,13,52.4697,13.42371,52
1.70,66.82,33,13,52.4697,13.423691,52
1.70,64.93,32,14,52.4697,13.423691,52.2
1.70,66.82,33,13,52.469696,13.423667,52.4
1.62,66.82,33,13,52.469688,13.423645,52.6
1.62,66.82,33,13,52.469688,13.423627,52.6
1.62,64.93,33,13,52.469688,13.423627,52.4
1.70,66.82,33,13,52.469688,13.423612,52.4
1.62,66.82,33,13,52.469692,13.423598,52.4
1.70,66.82,33,13,52.469696,13.423593,52.4
1.62,64.93,33,13,52.469696,13.423593,52.3
1.62,66.82,33,13,52.469696,13.423585,52.3
1.62,64.93,33,13,52.469696,13.423585,52.2
1.62,66.82,33,13,52.469692,13.423574,52.3
1.55,66.82,33,13,52.469685,13.423553,52.3
1.62,64.93,32,14,52.469685,13.423553,52.8
1.70,66.82,32,14,52.469688,13.423537,51.3
1.62,68.76,32,14,52.469692,13.423522,51
1.62,68.76,33,13,52.469696,13.423508,51
1.62,61.25,32,14,52.469696,13.423508,51
1.62,68.76,33,13,52.4697,13.423491,51
1.55,63.07,32,14,52.4697,13.423491,50.4
1.62,64.93,32,14,52.469696,13.423477,52
1.55,68.76,32,14,52.469692,13.423463,52
1.55,64.93,33,13,52.469692,13.423463,52.9
1.55,66.82,33,13,52.469696,13.42345,52.3
1.55,66.82,33,13,52.4697,13.423441,51.9
1.55,66.82,33,13,52.469696,13.423437,51.9
1.55,64.93,33,13,52.469696,13.423437,51.8
1.55,66.82,33,13,52.469696,13.423415,51.8
1.55,64.93,33,13,52.469696,13.423415,53.6
1.55,66.82,33,13,52.469696,13.423392,54.5
1.55,66.82,33,13,52.469696,13.423375,54.5
1.55,64.93,33,13,52.469696,13.423375,54.8
1.62,64.93,33,13,52.469704,13.42337,54.5
1.55,68.76,33,13,52.469707,13.423362,54.8
1.55,66.82,33,13,52.4697,13.42334,54.8
1.55,64.93,33,13,52.4697,13.42334,56
1.55,64.93,33,13,52.469704,13.423327,56
1.55,63.07,33,13,52.469704,13.423327,57.1
1.55,64.93,32,14,52.469704,13.423308,58.4
1.62,64.93,32,14,52.469711,13.423307,58.4
1.55,63.07,32,14,52.469711,13.423307,58.1
1.55,66.82,32,14,52.469707,13.423295,55.5
1.55,64.93,32,14,52.469715,13.423304,54.7
1.55,66.82,32,14,52.469719,13.423304,54.7
1.55,63.07,32,14,52.469719,13.423304,56.2
1.55,66.82,32,14,52.469719,13.4233,57.5
1.62,66.82,32,14,52.469715,13.423292,58.4
1.55,66.82,32,14,52.469715,13.423279,58.4
1.62,63.07,32,14,52.469715,13.423279,56.7
1.55,66.82,32,14,52.469711,13.423258,57
1.55,68.76,32,14,52.469696,13.423244,55.6
1.62,68.76,32,14,52.469692,13.423227,55.6
1.55,64.93,32,14,52.469692,13.423227,56.5
1.62,68.76,32,14,52.469696,13.423221,56.5
1.62,64.93,32,14,52.469696,13.423221,57.2
1.62,68.76,32,14,52.4697,13.423203,57.5
1.62,68.76,32,14,52.4697,13.423185,57.5
1.62,66.82,32,14,52.4697,13.423185,57.2
1.62,68.76,32,14,52.469696,13.423167,56
1.62,68.76,32,14,52.469696,13.423151,56.1
1.62,68.76,32,14,52.469681,13.423133,57.1
1.70,68.76,32,14,52.469666,13.423114,57.1
1.62,68.76,32,14,52.469666,13.423114,59.1
1.62,70.73,32,14,52.469669,13.423093,56.4
1.70,68.76,32,14,52.469669,13.423089,55.9
1.55,68.76,32,14,52.469666,13.423064,55.9
1.62,64.93,32,14,52.469666,13.423064,56.4
1.55,66.82,32,14,52.469662,13.423027,55.9
1.55,68.76,32,14,52.46965,13.423016,55.8
1.62,68.76,32,14,52.469643,13.42301,55.8
1.62,64.93,32,14,52.469643,13.42301,54.9
1.62,66.82,32,14,52.469643,13.422999,55.6
1.55,66.82,32,14,52.469635,13.422994,54.3
1.62,68.76,31,14,52.469631,13.422975,54.3
1.62,64.93,32,14,52.469631,13.422975,55.6
1.62,68.76,32,14,52.469612,13.422967,55.6
1.62,66.82,32,14,52.469612,13.422967,57.1
1.62,68.76,32,14,52.469593,13.422974,57.7
1.62,68.76,32,15,52.469593,13.422957,57.7
1.62,64.93,32,14,52.469593,13.422957,58
1.62,68.76,31,14,52.469593,13.42294,58.6
1.62,68.76,32,14,52.469585,13.422926,59.2
1.70,68.76,31,14,52.469589,13.42291,59.2
1.62,66.82,31,14,52.469589,13.42291,59.9
1.62,68.76,31,14,52.469585,13.422893,58.3
1.62,68.76,32,14,52.469582,13.422872,57.9
1.55,70.73,32,14,52.469559,13.422828,57.9
1.55,64.93,32,14,52.469559,13.422828,55.8
1.55,64.93,32,14,52.469566,13.422801,57
1.62,66.82,31,14,52.469563,13.422792,56.8
1.55,66.82,31,14,52.469574,13.422778,56.8
1.62,64.93,31,14,52.469574,13.422778,56.3
1.55,66.82,31,14,52.46957,13.422738,57.6
1.55,66.82,32,14,52.46957,13.422711,57.7
1.55,66.82,31,14,52.469563,13.422698,57.7
1.55,64.93,31,14,52.469563,13.422698,58.1
1.47,64.93,31,14,52.469559,13.422667,57.9
1.47,64.93,31,14,52.469555,13.422654,57.6
1.47,63.07,31,14,52.469559,13.422629,57.9
1.47,64.93,31,14,52.469563,13.422628,57.9
1.47,63.07,30,15,52.469563,13.422628,57.1
1.47,64.93,31,14,52.469563,13.422607,57.6
1.47,64.93,30,15,52.469559,13.422595,57.4
1.55,64.93,30,15,52.469551,13.422579,57.4
1.47,63.07,30,15,52.469551,13.422579,57.6
1.47,66.82,30,15,52.469563,13.42257,57.3
1.55,66.82,30,15,52.469566,13.422555,57.5
1.55,68.76,30,15,52.469574,13.422544,56.1
1.55,68.76,30,15,52.46957,13.422523,56.1
1.55,66.82,30,15,52.46957,13.422523,54.1
1.62,70.73,30,15,52.469551,13.422501,55.7
1.62,72.75,30,15,52.469559,13.422492,56.2
1.62,72.75,30,15,52.469543,13.42249,56.2
1.70,68.76,30,15,52.469543,13.42249,55.9
1.70,72.75,30,15,52.469536,13.422467,55.7
1.62,72.75,30,15,52.469528,13.422449,55.8
1.62,72.75,30,15,52.469528,13.422435,55.8
1.70,70.73,30,15,52.469528,13.422435,55.6
1.70,72.75,30,15,52.469524,13.42243,55.9
1.62,74.80,30,15,52.469524,13.422417,56.5
1.79,72.75,30,15,52.469528,13.422408,56.5
1.70,70.73,30,15,52.469528,13.422408,56.5
1.62,72.75,30,15,52.469517,13.422397,56.1
1.70,74.80,30,15,52.469528,13.42237,56.3
1.70,72.75,30,15,52.469524,13.422363,56.1
1.79,72.75,30,15,52.469528,13.422349,56.1
1.70,70.73,30,15,52.469528,13.422349,56.2
1.70,72.75,30,15,52.469528,13.422345,55.8
1.70,72.75,30,15,52.469528,13.422342,55.1
1.70,74.80,30,15,52.469528,13.422338,55.1
1.79,70.73,30,15,52.469528,13.422338,54.9
1.79,74.80,30,16,52.469528,13.422319,54.7
1.70,74.80,30,15,52.46954,13.422285,55
1.79,72.75,30,15,52.469547,13.422276,55
1.79,70.73,30,15,52.469547,13.422276,54.2
1.79,72.75,30,15,52.469543,13.422262,52.6
1.79,72.75,30,15,52.469543,13.422246,51.8
1.79,72.75,30,15,52.469563,13.422208,50.3
1.79,72.75,30,15,52.469582,13.422167,50.3
1.79,70.73,30,15,52.469582,13.422167,48.7
1.70,72.75,30,15,52.469574,13.422129,50
1.79,72.75,30,15,52.469574,13.422082,51.2
1.70,70.73,30,15,52.469551,13.422004,51.2
1.70,70.73,30,15,52.469551,13.422004,56.7
1.70,70.73,30,15,52.469563,13.421985,57
1.79,70.73,30,15,52.46957,13.42197,56.1
1.79,72.75,30,15,52.469574,13.421956,56.1
1.79,68.76,30,15,52.469574,13.421956,56.6
1.70,70.73,30,15,52.46957,13.42195,56.7
1.70,70.73,30,15,52.46957,13.421947,56.6
1.70,70.73,30,15,52.469574,13.421945,56.5
1.70,70.73,30,15,52.469574,13.421937,56.5
1.70,68.76,30,15,52.469574,13.421937,56.1
1.79,68.76,30,15,52.469566,13.421911,56.7
1.70,68.76,31,14,52.469559,13.42189,57.6
1.70,66.82,30,15,52.469559,13.421874,57.6
1.70,68.76,30,15,52.46957,13.421858,57.6
1.70,68.76,30,15,52.46957,13.421858,57.6
1.70,70.73,30,15,52.469566,13.421858,59.5
1.62,68.76,30,15,52.469559,13.421853,59.5
1.70,66.82,30,15,52.469559,13.421853,61.2
1.62,68.76,30,15,52.469555,13.421844,60.3
1.62,70.73,30,15,52.469551,13.421826,62.1
1.62,68.76,30,15,52.469536,13.421814,62.1
1.62,66.82,30,15,52.469536,13.421814,61.9
1.62,68.76,30,15,52.469528,13.421797,61.9
1.62,66.82,30,15,52.469528,13.421797,59.4
1.55,68.76,30,15,52.469528,13.421782,60.9
1.62,66.82,30,15,52.469528,13.421762,60.9
1.55,64.93,30,15,52.469528,13.421762,59.7
1.55,66.82,30,15,52.469528,13.421749,59.3
1.55,64.93,30,15,52.469532,13.421732,59.6
1.47,63.07,30,15,52.469559,13.421712,59.6
1.47,59.47,30,15,52.469559,13.421712,59.8
1.55,63.07,30,15,52.469559,13.421701,59.8
1.47,63.07,30,15,52.469574,13.42169,58.7
1.40,59.47,30,15,52.46957,13.421678,59.1
1.40,57.73,30,15,52.469551,13.421663,59.1
1.33,56.02,30,15,52.469551,13.421663,59.8
1.33,59.47,31,14,52.469543,13.421653,59.9
1.33,59.47,30,15,52.46954,13.421639,60.6
1.40,59.47,30,15,52.469536,13.421631,60.6
1.27,57.73,30,15,52.469536,13.421631,60.9
1.40,61.25,30,15,52.469524,13.421609,60.9
1.40,63.07,30,15,52.469532,13.421594,60.1
1.40,61.25,30,15,52.469528,13.421597,60.1
1.40,59.47,30,15,52.469528,13.421597,61.4
1.33,61.25,30,15,52.469509,13.421565,58.8
1.40,61.25,30,15,52.469501,13.421541,59.7
1.40,61.25,30,15,52.469505,13.421524,59.9
1.40,63.07,30,15,52.469513,13.42151,59.9
1.47,61.25,30,15,52.469513,13.42151,60.2
1.47,64.93,30,15,52.469513,13.421502,59.6
1.47,66.82,30,15,52.469509,13.421494,59.3
1.62,64.93,30,15,52.469475,13.421479,59.3
1.55,64.93,30,15,52.469475,13.421479,59.8
1.47,66.82,30,15,52.469467,13.421458,59.9
1.70,68.76,30,15,52.469479,13.421454,60.7
1.70,72.75,30,15,52.469463,13.421455,60.7
1.62,68.76,30,15,52.469463,13.421455,60.3
1.70,74.80,30,15,52.469452,13.421437,62.1
1.62,72.75,30,15,52.46944,13.421413,62.5
1.62,70.73,30,15,52.469444,13.421405,62.5
1.62,66.82,30,15,52.469444,13.421405,62.6
1.62,68.76,30,15,52.46944,13.421394,62.4
1.62,68.76,30,15,52.469444,13.421372,61.9
1.55,68.76,30,15,52.469444,13.421347,61.9
1.62,64.93,30,15,52.469444,13.421347,62.1
1.55,64.93,30,15,52.469448,13.421331,62.1
1.55,63.07,30,15,52.469448,13.421331,61.6
1.47,64.93,30,15,52.469448,13.421309,61.4
1.40,61.25,30,15,52.469433,13.421287,61.4
1.40,61.25,30,15,52.469433,13.421287,60.7
1.40,61.25,30,15,52.469429,13.421268,60.4
1.47,64.93,30,15,52.469383,13.421223,59.9
1.47,68.76,30,15,52.469379,13.421209,59.9
1.55,68.76,30,15,52.469368,13.421194,59.9
1.55,66.82,30,15,52.469368,13.421194,59.9
1.55,70.73,30,15,52.469368,13.421185,60
1.62,70.73,30,15,52.469406,13.421177,60
1.62,74.80,30,15,52.469414,13.421164,60
1.70,72.75,30,15,52.469414,13.421164,60
1.70,76.90,30,15,52.469402,13.421146,60
1.79,79.04,30,15,52.469391,13.421125,60.1
1.79,76.90,30,15,52.469383,13.42111,60.1
1.79,72.75,30,15,52.469383,13.42111,60.1
1.70,76.90,30,15,52.469379,13.421089,60.1
1.70,76.90,30,15,52.469372,13.421076,60.3
1.79,76.90,30,15,52.46936,13.421058,60.3
1.79,74.80,30,15,52.46936,13.421058,60
1.79,79.04,30,15,52.469357,13.421056,59.9
1.87,79.04,30,15,52.469337,13.421053,59.9
1.96,81.22,30,15,52.469326,13.421028,59.7
1.96,83.45,30,15,52.46933,13.421006,59.7
1.96,79.04,30,15,52.46933,13.421006,59.8
1.96,83.45,30,15,52.469318,13.42099,59.7
2.05,83.45,30,15,52.469315,13.420973,59.7
1.96,83.45,30,15,52.469315,13.420955,59.7
2.05,81.22,30,15,52.469315,13.420955,59.7
2.05,85.72,30,15,52.469315,13.420937,59.8
2.14,85.72,30,15,52.469315,13.420904,59.9
2.05,83.45,30,15,52.46933,13.420875,59.9
2.05,81.22,30,15,52.46933,13.420875,60.1
2.14,83.45,30,15,52.469349,13.420866,60.1
2.05,81.22,30,15,52.469349,13.420866,60.1
2.05,83.45,30,15,52.46936,13.420837,60.2
2.05,85.72,30,15,52.469379,13.420816,60.2
2.05,79.04,30,15,52.469379,13.420816,60.3
1.96,83.45,30,15,52.469391,13.4208,60.2
2.05,83.45,30,15,52.469398,13.420789,60.1
2.05,83.45,30,15,52.469402,13.420772,60.1
2.05,76.90,30,15,52.469402,13.420772,60
1.96,81.22,30,15,52.469406,13.420754,59.9
1.96,83.45,30,15,52.469414,13.420735,59.8
1.96,81.22,30,15,52.469429,13.420729,59.8
1.96,76.90,30,15,52.469429,13.420729,59.7
1.96,81.22,30,15,52.469444,13.420719,59.6
1.96,79.04,30,15,52.469456,13.420715,59.5
1.87,79.04,30,15,52.469467,13.420712,59.4
1.96,79.04,30,15,52.469479,13.420699,59.4
1.87,74.80,30,15,52.469479,13.420699,59.3
1.96,76.90,30,15,52.46949,13.420696,59.2
1.87,79.04,30,15,52.469505,13.420693,59.2
1.96,76.90,30,15,52.469509,13.420674,59.2
1.87,74.80,30,15,52.469509,13.420674,59
1.87,76.90,30,15,52.469513,13.420659,58.8
1.87,76.90,30,15,52.469521,13.420648,58.6
1.87,76.90,30,16,52.469536,13.420643,58.4
1.87,76.90,30,16,52.469543,13.420627,58.4
1.87,72.75,30,15,52.469543,13.420627,58.2
1.87,76.90,30,15,52.469551,13.420615,58
1.79,74.80,30,15,52.469555,13.420601,57.8
1.79,76.90,30,15,52.469563,13.420595,57.8
1.79,72.75,30,15,52.469563,13.420595,57.6
1.87,74.80,30,15,52.469566,13.420584,57.5
1.79,74.80,30,15,52.46957,13.420574,57.3
1.79,74.80,30,15,52.469578,13.420579,57.3
1.79,70.73,30,15,52.469578,13.420579,57.2
1.79,74.80,30,15,52.469582,13.420573,57
1.79,72.75,30,15,52.469585,13.420565,56.9
1.70,74.80,30,15,52.469597,13.420548,56.9
1.70,70.73,30,15,52.469597,13.420548,56.7
1.70,72.75,30,15,52.469608,13.420543,56.6
1.70,74.80,30,15,52.46962,13.420536,56.2
1.70,72.75,30,15,52.469627,13.420535,56.2
1.70,68.76,30,15,52.469627,13.420535,56.1
1.62,70.73,30,15,52.469639,13.420529,56.1
1.70,68.76,30,15,52.469639,13.420529,55.8
1.70,70.73,30,15,52.469643,13.420516,55.8
1.70,70.73,30,15,52.46965,13.420512,55.8
1.70,68.76,30,15,52.46965,13.420512,55.8
1.70,70.73,30,15,52.469658,13.420506,55.8
1.70,70.73,30,15,52.469669,13.420499,55.6
1.62,70.73,30,15,52.469681,13.420488,55.5
1.70,68.76,30,15,52.469696,13.420482,55.5
1.62,68.76,30,15,52.469696,13.420482,55.3
1.62,70.73,30,15,52.469704,13.420473,55
1.62,70.73,30,15,52.469711,13.420468,54.8
1.62,70.73,30,15,52.469719,13.42046,54.8
